"cnpj","ano","trimestre","conta","nome","instituicoes_financeiras_ligadas","instituicoes_financeiras_nao_ligadas","securitizadoras_ligadas","securitizadoras_nao_ligadas"
"10866788","2009","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10866788","2009","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"10866788","2009","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10866788","2009","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10866788","2009","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"10977044","2001","1",NA,NA,NA,NA,NA,NA
"10977044","2001","2",NA,NA,NA,NA,NA,NA
"10977044","2001","3",NA,NA,NA,NA,NA,NA
"10977044","2001","4",NA,NA,NA,NA,NA,NA
"10977044","2002","1",NA,NA,NA,NA,NA,NA
"10977044","2002","2",NA,NA,NA,NA,NA,NA
"10977044","2002","3",NA,NA,NA,NA,NA,NA
"10977044","2002","4",NA,NA,NA,NA,NA,NA
"10977044","2003","1",NA,NA,NA,NA,NA,NA
"10977044","2003","2",NA,NA,NA,NA,NA,NA
"10977044","2003","3",NA,NA,NA,NA,NA,NA
"10977044","2003","4",NA,NA,NA,NA,NA,NA
"10977044","2004","1",NA,NA,NA,NA,NA,NA
"10977044","2004","2",NA,NA,NA,NA,NA,NA
"10977044","2004","3",NA,NA,NA,NA,NA,NA
"10977044","2004","4",NA,NA,NA,NA,NA,NA
"10977044","2005","1",NA,NA,NA,NA,NA,NA
"10977044","2005","2",NA,NA,NA,NA,NA,NA
"10977044","2005","3",NA,NA,NA,NA,NA,NA
"10977044","2005","4",NA,NA,NA,NA,NA,NA
"10977044","2006","1",NA,NA,NA,NA,NA,NA
"10977044","2006","2",NA,NA,NA,NA,NA,NA
"10977044","2006","3",NA,NA,NA,NA,NA,NA
"10977044","2006","4",NA,NA,NA,NA,NA,NA
"10977044","2007","1",NA,NA,NA,NA,NA,NA
"10977044","2007","2",NA,NA,NA,NA,NA,NA
"10977044","2007","3",NA,NA,NA,NA,NA,NA
"10977044","2007","4",NA,NA,NA,NA,NA,NA
"10977044","2008","1",NA,NA,NA,NA,NA,NA
"10977044","2008","2",NA,NA,NA,NA,NA,NA
"10977044","2008","3",NA,NA,NA,NA,NA,NA
"10977044","2008","4",NA,NA,NA,NA,NA,NA
"10977044","2009","1",NA,NA,NA,NA,NA,NA
"10977044","2009","2",NA,NA,NA,NA,NA,NA
"10977044","2009","3",NA,NA,NA,NA,NA,NA
"10977044","2009","4",NA,NA,NA,NA,NA,NA
"10977742","2001","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10977742","2001","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10977742","2001","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"10977742","2001","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10977742","2001","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10977742","2001","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"10977742","2001","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10977742","2001","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10977742","2001","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"10977742","2001","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10977742","2001","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10977742","2001","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"10977742","2002","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10977742","2002","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10977742","2002","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"10977742","2002","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10977742","2002","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10977742","2002","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"10977742","2002","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10977742","2002","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10977742","2002","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"10977742","2002","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10977742","2002","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10977742","2002","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"10977742","2003","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10977742","2003","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10977742","2003","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"10977742","2003","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10977742","2003","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10977742","2003","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"10977742","2003","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10977742","2003","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10977742","2003","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"10977742","2003","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10977742","2003","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10977742","2003","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"10977742","2004","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10977742","2004","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10977742","2004","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"10977742","2004","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10977742","2004","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10977742","2004","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"10977742","2004","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10977742","2004","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10977742","2004","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"10977742","2004","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10977742","2004","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10977742","2004","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"10977742","2005","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10977742","2005","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10977742","2005","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"10977742","2005","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10977742","2005","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10977742","2005","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"10977742","2005","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10977742","2005","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10977742","2005","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"10977742","2005","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10977742","2005","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10977742","2005","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"10977742","2006","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10977742","2006","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10977742","2006","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"10977742","2006","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10977742","2006","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10977742","2006","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"10977742","2006","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10977742","2006","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10977742","2006","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"10977742","2006","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10977742","2006","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10977742","2006","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"10977742","2007","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10977742","2007","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10977742","2007","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"10977742","2007","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10977742","2007","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10977742","2007","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"10977742","2007","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10977742","2007","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10977742","2007","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"10977742","2007","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10977742","2007","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10977742","2007","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"10977742","2008","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10977742","2008","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10977742","2008","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"10977742","2008","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10977742","2008","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10977742","2008","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"10977742","2008","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10977742","2008","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10977742","2008","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"10977742","2008","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10977742","2008","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10977742","2008","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"10977742","2009","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10977742","2009","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10977742","2009","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"10977742","2009","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10977742","2009","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10977742","2009","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"10977742","2009","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10977742","2009","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10977742","2009","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"10977742","2009","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10977742","2009","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10977742","2009","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"10995587","2001","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10995587","2001","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10995587","2001","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"10995587","2001","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10995587","2001","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10995587","2001","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"10995587","2001","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10995587","2001","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10995587","2001","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"10995587","2001","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10995587","2001","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10995587","2001","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"10995587","2002","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10995587","2002","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10995587","2002","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"10995587","2002","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10995587","2002","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10995587","2002","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"10995587","2002","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10995587","2002","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10995587","2002","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"10995587","2002","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10995587","2002","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10995587","2002","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"10995587","2003","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10995587","2003","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10995587","2003","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"10995587","2003","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10995587","2003","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10995587","2003","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"10995587","2003","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10995587","2003","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10995587","2003","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"10995587","2003","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10995587","2003","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10995587","2003","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"10995587","2004","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10995587","2004","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10995587","2004","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"10995587","2004","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10995587","2004","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10995587","2004","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"10995587","2004","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10995587","2004","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10995587","2004","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"10995587","2004","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10995587","2004","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10995587","2004","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"10995587","2005","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10995587","2005","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10995587","2005","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"10995587","2005","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10995587","2005","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10995587","2005","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"10995587","2005","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10995587","2005","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10995587","2005","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"10995587","2005","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10995587","2005","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10995587","2005","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"10995587","2006","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10995587","2006","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10995587","2006","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"10995587","2006","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10995587","2006","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10995587","2006","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"10995587","2006","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10995587","2006","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10995587","2006","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"10995587","2006","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10995587","2006","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10995587","2006","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"10995587","2007","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10995587","2007","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10995587","2007","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"10995587","2007","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10995587","2007","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10995587","2007","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"10995587","2007","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10995587","2007","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10995587","2007","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"10995587","2007","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10995587","2007","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10995587","2007","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"10995587","2008","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10995587","2008","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10995587","2008","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"10995587","2008","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10995587","2008","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10995587","2008","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"10995587","2008","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10995587","2008","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10995587","2008","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"10995587","2008","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10995587","2008","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10995587","2008","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"10995587","2009","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10995587","2009","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10995587","2009","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"10995587","2009","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10995587","2009","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10995587","2009","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"10995587","2009","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10995587","2009","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10995587","2009","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"10995587","2009","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"10995587","2009","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"10995587","2009","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"11406965","2001","1",NA,NA,NA,NA,NA,NA
"11406965","2001","2",NA,NA,NA,NA,NA,NA
"11406965","2001","3",NA,NA,NA,NA,NA,NA
"11406965","2001","4",NA,NA,NA,NA,NA,NA
"11406965","2002","1",NA,NA,NA,NA,NA,NA
"11406965","2002","2",NA,NA,NA,NA,NA,NA
"11406965","2002","3",NA,NA,NA,NA,NA,NA
"11406965","2002","4",NA,NA,NA,NA,NA,NA
"11406965","2003","1",NA,NA,NA,NA,NA,NA
"11406965","2003","2",NA,NA,NA,NA,NA,NA
"11406965","2003","3",NA,NA,NA,NA,NA,NA
"11406965","2003","4",NA,NA,NA,NA,NA,NA
"11406965","2004","1",NA,NA,NA,NA,NA,NA
"11406965","2004","2",NA,NA,NA,NA,NA,NA
"11406965","2004","3",NA,NA,NA,NA,NA,NA
"11406965","2004","4",NA,NA,NA,NA,NA,NA
"11406965","2005","1",NA,NA,NA,NA,NA,NA
"11406965","2005","2",NA,NA,NA,NA,NA,NA
"11406965","2005","3",NA,NA,NA,NA,NA,NA
"11406965","2005","4",NA,NA,NA,NA,NA,NA
"11406965","2006","1",NA,NA,NA,NA,NA,NA
"11406965","2006","2",NA,NA,NA,NA,NA,NA
"11406965","2006","3",NA,NA,NA,NA,NA,NA
"11406965","2006","4",NA,NA,NA,NA,NA,NA
"11406965","2007","1",NA,NA,NA,NA,NA,NA
"11406965","2007","2",NA,NA,NA,NA,NA,NA
"11406965","2007","3",NA,NA,NA,NA,NA,NA
"11406965","2007","4",NA,NA,NA,NA,NA,NA
"11406965","2008","1",NA,NA,NA,NA,NA,NA
"11406965","2008","2",NA,NA,NA,NA,NA,NA
"11406965","2008","3",NA,NA,NA,NA,NA,NA
"11406965","2008","4",NA,NA,NA,NA,NA,NA
"11406965","2009","1",NA,NA,NA,NA,NA,NA
"11406965","2009","2",NA,NA,NA,NA,NA,NA
"11406965","2009","3",NA,NA,NA,NA,NA,NA
"11406965","2009","4",NA,NA,NA,NA,NA,NA
"11434526","2001","1",NA,NA,NA,NA,NA,NA
"11434526","2001","2",NA,NA,NA,NA,NA,NA
"11434526","2001","3",NA,NA,NA,NA,NA,NA
"11434526","2001","4",NA,NA,NA,NA,NA,NA
"11434526","2002","1",NA,NA,NA,NA,NA,NA
"11434526","2002","2",NA,NA,NA,NA,NA,NA
"11434526","2002","3",NA,NA,NA,NA,NA,NA
"11434526","2002","4",NA,NA,NA,NA,NA,NA
"11434526","2003","1",NA,NA,NA,NA,NA,NA
"11434526","2003","2",NA,NA,NA,NA,NA,NA
"11434526","2003","3",NA,NA,NA,NA,NA,NA
"11434526","2003","4",NA,NA,NA,NA,NA,NA
"11434526","2004","1",NA,NA,NA,NA,NA,NA
"11434526","2004","2",NA,NA,NA,NA,NA,NA
"11434526","2004","3",NA,NA,NA,NA,NA,NA
"11434526","2004","4",NA,NA,NA,NA,NA,NA
"11434526","2005","1",NA,NA,NA,NA,NA,NA
"11434526","2005","2",NA,NA,NA,NA,NA,NA
"11434526","2005","3",NA,NA,NA,NA,NA,NA
"11434526","2005","4",NA,NA,NA,NA,NA,NA
"11434526","2006","1",NA,NA,NA,NA,NA,NA
"11434526","2006","2",NA,NA,NA,NA,NA,NA
"11434526","2006","3",NA,NA,NA,NA,NA,NA
"11434526","2006","4",NA,NA,NA,NA,NA,NA
"11434526","2007","1",NA,NA,NA,NA,NA,NA
"11434526","2007","2",NA,NA,NA,NA,NA,NA
"11434526","2007","3",NA,NA,NA,NA,NA,NA
"11434526","2007","4",NA,NA,NA,NA,NA,NA
"11434526","2008","1",NA,NA,NA,NA,NA,NA
"11434526","2008","2",NA,NA,NA,NA,NA,NA
"11434526","2008","3",NA,NA,NA,NA,NA,NA
"11434526","2008","4",NA,NA,NA,NA,NA,NA
"11434526","2009","1",NA,NA,NA,NA,NA,NA
"11434526","2009","2",NA,NA,NA,NA,NA,NA
"11434526","2009","3",NA,NA,NA,NA,NA,NA
"11434526","2009","4",NA,NA,NA,NA,NA,NA
"1149953","2001","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
